Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-14,b'The Supreme Court on Wednesday said it would consider a plea for early listing of submissions challenging the Centr\xe2\x80\xa6 https://t.co/4BQpbjBmOv',https://twitter.com/PTI_News/status/1602924011125866496,19,226,2.45
2022-12-14,b'Leaders of several opposition parties met in the Parliament House complex on Wednesday to evolve a joint strategy.',https://twitter.com/PTI_News/status/1602920654420205568,4,158,1.62
2022-12-14,"b""Reserve Bank of India's former governor Raghuram Rajan on Wednesday joined Rahul Gandhi during the Congress-led Bha\xe2\x80\xa6 https://t.co/jbKWdlRu8u""",https://twitter.com/PTI_News/status/1602920538279579649,98,859,9.57
2022-12-14,b'Wholesale price inflation declines to 21-month low of 5.85 per cent in November: Govt data',https://twitter.com/PTI_News/status/1602916962753183745,43,581,6.24
2022-12-14,"b'ED arrests, takes custody of jailed gangster-turned-politician Mukhtar Ansari from  Uttar Pradesh court in money laundering case: Officials'",https://twitter.com/PTI_News/status/1602914110806851585,27,234,2.61
2022-12-14,"b""SC refuses to entertain plea for early setting up of bench to hear Bilkis Bano's plea against remission of sentence of 11 convicts""",https://twitter.com/PTI_News/status/1602899594303614976,50,575,6.25
2022-12-14,"b'Kyiv mayor says explosions in centre of Ukrainian capital, reports AP'",https://twitter.com/PTI_News/status/1602899091633352704,7,144,1.51
2022-12-14,"b'Sensex climbs 250.14 points to 62,783.44 in early trade; Nifty advances 75.5 points to 18,683.50'",https://twitter.com/PTI_News/status/1602878284546846720,9,124,1.33
2022-12-14,b'Udhayanidhi Stalin sworn in as Minister by Tamil Nadu Governor R N Ravi',https://twitter.com/PTI_News/status/1602877781095784449,0,75,0.75
2022-12-14,b'Rupee slips 4 paise to 82.64 against US dollar in early trade',https://twitter.com/PTI_News/status/1602875097395576832,28,473,5.01
2022-12-14,"b'India skipper KL Rahul wins toss, elects to bat against Bangladesh in first Test #INDvsBAN'",https://twitter.com/PTI_News/status/1602864104888487938,3,242,2.45
2022-12-14,b'Ukrainian President Volodymyr Zelenskyy urges New Zealand to take leading role in focusing on environmental destruc\xe2\x80\xa6 https://t.co/nOSeJXmeyp',https://twitter.com/PTI_News/status/1602824333629755392,9,139,1.48
2022-12-13,b'US President Joe Biden signs gay marriage bill at White House ceremony',https://twitter.com/PTI_News/status/1602786993284714497,14,326,3.4
2022-12-13,"b'Messi, Argentina beat Croatia 3-0 to reach World Cup final'",https://twitter.com/PTI_News/status/1602780448941170689,28,707,7.35
2022-12-13,"b'US officials: Pentagon poised to send Patriot missile battery to Ukraine, boosting defence against Russian attacks, reports AP'",https://twitter.com/PTI_News/status/1602729765227876356,6,95,1.01
2022-12-13,b'Orders of lower courts in Haryana will be available in Hindi language as well from April 1 2023: Official statement',https://twitter.com/PTI_News/status/1602708536517349376,27,418,4.45
2022-12-13,"b'SC Collegium recommends\xc2\xa0Justice Manoj Misra, Judge of Allahabad HC, for elevation as apex court judge'",https://twitter.com/PTI_News/status/1602700815340539905,11,140,1.51
2022-12-13,"b'Collegium recommends\xc2\xa0name of\xc2\xa0Ahsanuddin Amanullah,\xc2\xa0Judge of Patna High Court, as SC judge'",https://twitter.com/PTI_News/status/1602700314930343936,15,311,3.26
2022-12-13,"b'Collegium also recommends\xc2\xa0name of\xc2\xa0P V Sanjay Kumar,\xc2\xa0Chief Justice of Manipur High Court, for appointment\xc2\xa0as SC judge'",https://twitter.com/PTI_News/status/1602699807608705025,8,121,1.29
2022-12-13,"b'Collegium also recommends elevation of Justice Sanjay Karol, Chief Justice of Patna HC, as SC judge'",https://twitter.com/PTI_News/status/1602698217187348482,5,137,1.42
2022-12-13,"b'CJI D Y Chandrachud-led Collegium recommends name of Justice Pankaj Mithal, Chief Justice of Rajasthan HC, as SC judge'",https://twitter.com/PTI_News/status/1602697710234406912,15,359,3.74
2022-12-13,b'SC collegium recommends to Centre names of five high court judges for appointment as apex court judges',https://twitter.com/PTI_News/status/1602697378058113024,8,164,1.72
2022-12-13,"b'Sanskrit is mother language of all civilised languages of world and India must showcase its intangible heritage, va\xe2\x80\xa6 https://t.co/UDQEdG8BLO'",https://twitter.com/PTI_News/status/1602696620008935424,137,1032,11.69
2022-12-13,b'Paytm announces share buyback worth Rs 850 crore at Rs 810 apiece: company filing',https://twitter.com/PTI_News/status/1602696031954644996,71,1110,11.81
2022-12-13,"b""BJP MP Tejasvi Surya requests Finance Minister Nirmala Sitharaman to classify more 'metro cities' in Income Tax rul\xe2\x80\xa6 https://t.co/Fhcs32jynm""",https://twitter.com/PTI_News/status/1602695193702330369,123,1096,12.19
2022-12-13,"b""Congress leader and former Madhya Pradesh minister Raja Pateria  arrested for his controversial `kill Modi' remark""",https://twitter.com/PTI_News/status/1602687641098780673,18,299,3.17
2022-12-13,"b""Congress says Defence Minister Rajnath Singh's statement in Parliament on Sino-India border clash in Tawang is 'inc\xe2\x80\xa6 https://t.co/MYeLtZisgW""",https://twitter.com/PTI_News/status/1602649984129638401,12,140,1.52
2022-12-13,"b'FCRA registration of 1,811 NGOs were cancelled by govt between 2019 and 2021 for alleged violation of law, Union Mi\xe2\x80\xa6 https://t.co/xukiQq53UQ'",https://twitter.com/PTI_News/status/1602628035701723142,23,173,1.96
2022-12-13,"b'Special selection board convened from January 9 to consider around 246 women Army officers for promotion, Centre tells SC'",https://twitter.com/PTI_News/status/1602625981969113088,6,90,0.96
2022-12-13,"b""2,639 government jobs provided to Kashmiri migrants under Prime Minister's Development Package (PMDP), 2015, Union\xe2\x80\xa6 https://t.co/yjXAwdr7JW""",https://twitter.com/PTI_News/status/1602618304199548929,10,116,1.26
2022-12-13,"b""Parliamentary panel to take up Delhi airport congestion issue with airport operator DIAL's CEO on Dec 15: Committee Chairman Vijayasai Reddy""",https://twitter.com/PTI_News/status/1602611592255877121,10,164,1.74
2022-12-13,"b'Over 16 lakh cybercrime incidents reported in India in last 3 years following which more than 32,000 FIRs registered: Govt in Lok Sabha'",https://twitter.com/PTI_News/status/1602610692678639617,16,132,1.48
2022-12-13,b'Rupee drops 36 paise to close at 82.87 (provisional) against US dollar',https://twitter.com/PTI_News/status/1602608403234578435,22,263,2.85
2022-12-13,"b'Sensex jumps 402.73 points to settle at 62,533.30; Nifty climbs 110.85 points to 18,608'",https://twitter.com/PTI_News/status/1602607233032151040,9,144,1.53
2022-12-13,"b""Karnataka CM Basavaraj Bommai says he will make state's stand clear on border dispute with Maharashtra during meeti\xe2\x80\xa6 https://t.co/uqlrhVs6nC""",https://twitter.com/PTI_News/status/1602607154921631746,6,115,1.21
2022-12-13,"b'Rawalpindi pitch used for first Test between Pakistan and England rated ""below average"" by ICC'",https://twitter.com/PTI_News/status/1602602999397814273,15,443,4.58
2022-12-13,b'Kerala Assembly passes Bill to remove Governor as the Chancellor of universities in the state',https://twitter.com/PTI_News/status/1602602688084336640,47,624,6.71
2022-12-13,"b""All sub-registrars in Delhi's revenue dept to be women, LG V K Saxena asks chief secy to implement directions: Official statement""",https://twitter.com/PTI_News/status/1602599112469188608,9,158,1.67
2022-12-13,b'Let us walk together on path of progress; why divide people based on caste and religion? Mamata in Meghalaya',https://twitter.com/PTI_News/status/1602596867279564800,5,101,1.06
2022-12-13,"b'We want to assist people of Meghalaya, ensure that state is ruled by sons of the soil: Mamata'",https://twitter.com/PTI_News/status/1602594770559602688,6,183,1.89
2022-12-13,"b'Women in Meghalaya have suffered enough, TMC aims to empower them through financial inclusion scheme: Mamata'",https://twitter.com/PTI_News/status/1602593725087039493,7,120,1.27
2022-12-13,"b""Congress leader and former Madhya Pradesh minister Raja Pateria  arrested for his controversial `kill Modi' remark""",https://twitter.com/PTI_News/status/1602592462006001664,10,155,1.65
2022-12-13,"b'TMC chief Mamata Banerjee claims BJP govt at Centre has neglected Meghalaya, Northeast'",https://twitter.com/PTI_News/status/1602591920299028480,16,327,3.43
2022-12-13,"b'NCLAT approves settlement between McDonalds and its former partner Vikram Bakshi, dismisses plea of HUDCO opposing it'",https://twitter.com/PTI_News/status/1602591837415682048,8,90,0.98
2022-12-13,b'Bengal CM Mamata Banerjee distributes Rs 5 lakh each to next of kin of those killed in clashes along Assam-Meghalaya border',https://twitter.com/PTI_News/status/1602590541451264000,7,202,2.09
2022-12-13,b'SC judge Justice Bela M Trivedi recuses from hearing Bilkis Bano\xe2\x80\x99s plea challenging early release of 11 convicts',https://twitter.com/PTI_News/status/1602589193016082432,41,527,5.68
2022-12-13,"b""Congress walk out of Rajya Sabha after Defence Minister Rajnath Singh's statement on border situation""",https://twitter.com/PTI_News/status/1602568347035766784,20,260,2.8
2022-12-13,"b'Chinese side asked to refrain from such actions, maintain peace, tranquillity along border: Rajnath Singh in LS on Tawang clash'",https://twitter.com/PTI_News/status/1602557438305001473,20,261,2.81
2022-12-13,"b'I am confident this House will respect capability, valour and commitment of our armed forces: Rajnath Singh in Lok Sabha'",https://twitter.com/PTI_News/status/1602555931124207617,23,321,3.44
2022-12-13,b'Our armed forces are committed to protect territorial integrity of our country: Rajnath Singh in Lok Sabha on Tawang clash',https://twitter.com/PTI_News/status/1602555585815511040,22,165,1.87
2022-12-13,"b'I want to say clearly that till the time Modi government is in power, no one can capture one inch of land: Amit Shah'",https://twitter.com/PTI_News/status/1602555300749287424,402,3785,41.87
2022-12-13,b'Our armed forces are always ready to stop any attempt of transgression at our borders: Defence Minister Rajnath Singh',https://twitter.com/PTI_News/status/1602555044096012288,7,129,1.36
2022-12-13,"b""India's permanent seat in UN Security Council was sacrificed because of Nehru's love for China: Amit Shah""",https://twitter.com/PTI_News/status/1602555033626718209,1677,10146,118.23
2022-12-13,b'No loss of life or any serious injury to our soldiers: Defence Minister Rajnath Singh in Lok Sabha on Tawang clash with Chinese troops',https://twitter.com/PTI_News/status/1602554629006708736,20,300,3.2
2022-12-13,b'Rajiv Gandhi Foundation got Rs 1.35 cr from Chinese Embassy; registration was cancelled as this was not according to FCRA rules: Amit Shah',https://twitter.com/PTI_News/status/1602553622830600192,1110,5397,65.07
2022-12-13,"b""Congress leader and former Madhya Pradesh minister Raja Pateria  arrested for his controversial `kill Modi' remark""",https://twitter.com/PTI_News/status/1602552827942871040,11,117,1.28
2022-12-13,"b""Congress raised border issue in Parliament to avoid question on Rajiv Gandhi Foundation's FCRA cancellation: Home Minister Amit Shah""",https://twitter.com/PTI_News/status/1602552749995925504,84,712,7.96
2022-12-13,b'Rajya Sabha proceedings adjourned till 12 noon after uproar by opposition members demanding discussion on border situation with China',https://twitter.com/PTI_News/status/1602545790920314883,9,120,1.29
2022-12-13,b'Lok Sabha proceedings adjourned till 12 noon following opposition protests over \nissue of clash between Indian and Chinese troops in Tawang',https://twitter.com/PTI_News/status/1602542173022752769,17,114,1.31
2022-12-13,b'Defence Minister Rajnath Singh to make statement in Parliament on India-China troops clash matter: Govt sources',https://twitter.com/PTI_News/status/1602529651498266624,22,197,2.19
2022-12-13,b'Arvind Kejriwal govt to provide 450 types of medical tests free of cost in Delhi from Jan 1: Official sources',https://twitter.com/PTI_News/status/1602529362678407169,387,1978,23.65
2022-12-13,b'AAP to appoint its senior leader and Rajya Sabha member Sandeep Pathak as party national general secretary: Sources',https://twitter.com/PTI_News/status/1602521589274226688,12,148,1.6
2022-12-13,"b'India-China troops clash: Cong MPs give adjournment notices in both houses of Parliament, seek discussion, statement from PM'",https://twitter.com/PTI_News/status/1602521500342317056,24,171,1.95
2022-12-13,"b'Sensex climbs 170.1 points to 62,300.67 in early trade; Nifty advances 43.7 points to 18,540.85'",https://twitter.com/PTI_News/status/1602515512201596930,3,90,0.93
2022-12-13,"b'India logs 114 new Covid cases, while active cases dip to 3,845 from\xc2\xa03,906: Govt'",https://twitter.com/PTI_News/status/1602513757552328704,11,135,1.46
2022-12-13,b'Rupee falls 20 paise to 82.71 against US dollar in early trade',https://twitter.com/PTI_News/status/1602512442298314754,34,399,4.33
2022-12-13,"b""Congress leader and former Madhya Pradesh minister Raja Pateria  arrested for his controversial `kill Modi' remark""",https://twitter.com/PTI_News/status/1602506398390419456,27,366,3.93
2022-12-13,"b""AP sources: Musk's Twitter disbands Trust and Safety Council of outside groups advising it on content issues, reports AP""",https://twitter.com/PTI_News/status/1602485946049445890,10,146,1.56
2022-12-13,"b'Raft with US flag caught in plain view off Havana coast, reports AP'",https://twitter.com/PTI_News/status/1602456334401622016,5,141,1.46
2022-12-12,"b'EU reaches deal on Ukraine aid, tax on big corporations, reports AP'",https://twitter.com/PTI_News/status/1602437122006618112,9,330,3.39
2022-12-12,"b'6 killed, including 2 officers, in Australian ambush, siege, reports AP'",https://twitter.com/PTI_News/status/1602435277036756993,5,180,1.85
2022-12-12,"b""Kawananakoa, ''last Hawaiian princess'' dies at 96, reports AP""",https://twitter.com/PTI_News/status/1602434857011122177,6,118,1.24
2022-12-12,"b'Millions in central US brace for snow, rain and floods, reports AP'",https://twitter.com/PTI_News/status/1602434823963877376,9,192,2.01
2022-12-12,"b""Poland's only cosmonaut, who circled Earth in 1978, has died, reports AP""",https://twitter.com/PTI_News/status/1602434522951213056,10,184,1.94
2022-12-12,b'56 foreign terrorists killed by security forces this year so far in Jammu and Kashmir: DGP Dilbag Singh',https://twitter.com/PTI_News/status/1602347862725382145,63,925,9.88
2022-12-12,"b'Punjab Cabinet gives nod to bring law to give salary, allowances and other facilities equivalent to Cabinet ministe\xe2\x80\xa6 https://t.co/MrDt24cmkZ'",https://twitter.com/PTI_News/status/1602346028547862528,24,238,2.62
2022-12-12,"b'Cong hits out at Centre over India-China troops clashing along LAC in Tawang sector of Arunachal Pradesh, alleges M\xe2\x80\xa6 https://t.co/DXIrJdvJNb'",https://twitter.com/PTI_News/status/1602346018019807232,23,128,1.51
2022-12-12,"b'Cong denounces remarks made by its leader in Madhya Pradesh against PM Modi, says they are not acceptable to party and need to be condemned'",https://twitter.com/PTI_News/status/1602342829501476864,15,150,1.65
2022-12-12,"b""Govt issues directions for blocking a Pakistan-based OTT platform's website, two mobile applications, four social m\xe2\x80\xa6 https://t.co/w1OY6pT0kI""",https://twitter.com/PTI_News/status/1602341654521737219,27,154,1.81
2022-12-12,"b""Prime accused in arson and violence in Bogtui village of Bengal's Birbhum district that claimed at least 10 lives i\xe2\x80\xa6 https://t.co/3NtHN8xHUx""",https://twitter.com/PTI_News/status/1602341151302127616,12,133,1.45
2022-12-12,"b""Ballia's BJP MP Virendra Singh 'Mast' directs officials to use his MPLADS fund to organise 'bhajan-kirtans' at temp\xe2\x80\xa6 https://t.co/LHB0Aay6Wi""",https://twitter.com/PTI_News/status/1602340816617615360,313,1107,14.2
2022-12-12,"b""SS Rajamouli's period action film 'RRR' scoops nominations in two categories at upcoming Golden Globe Awards -- Bes\xe2\x80\xa6 https://t.co/QLYFHhXgxa""",https://twitter.com/PTI_News/status/1602332176325828611,40,319,3.59
2022-12-12,b'Udhayanidhi Stalin will be sworn-in as Minister on Dec 14: TN Raj Bhavan',https://twitter.com/PTI_News/status/1602321354614657024,8,83,0.91
2022-12-12,"b""SS Rajamouli's period action film 'RRR' nominated for a Golden Globe Award in best picture non-English language category""",https://twitter.com/PTI_News/status/1602312462464069636,237,2233,24.7
2022-12-12,b'CORRECTION: Govt-run schools across country see rise in enrolments for second consecutive year since COVID-19 outbr\xe2\x80\xa6 https://t.co/xGrJUDFUOH',https://twitter.com/PTI_News/status/1602309609058103301,16,106,1.22
2022-12-12,b'At least 6 soldiers injured in India-China clash in Tawang sector brought to Guwahati for treatment: Sources',https://twitter.com/PTI_News/status/1602309441751162880,485,2641,31.26
2022-12-12,b'Indian commander held flag meeting with Chinese counterpart to restore peace following face-off along LAC in Tawang sector: Sources',https://twitter.com/PTI_News/status/1602307596530352128,26,168,1.94
2022-12-12,b'Both sides immediately disengaged from area: Military sources on face-off between Indian and Chinese troops along LAC in Tawang sector',https://twitter.com/PTI_News/status/1602306757459836928,41,239,2.8
2022-12-12,"b""Election Commission fixes Jan 5 as next date for hearing arguments of Shiv Sena's warring factions led by Uddhav Th\xe2\x80\xa6 https://t.co/JuJPmhwWfS""",https://twitter.com/PTI_News/status/1602306505381855236,6,79,0.85
2022-12-12,b'Indian and Chinese troops face-off along\xc2\xa0LAC in Tawang on Dec 9 led to minor injuries to few personnel on both sides: Military sources',https://twitter.com/PTI_News/status/1602306253287436289,96,546,6.42
2022-12-12,"b'Cong attacks govt over its supplementary demands for grants, says fondness for grand announcements and flashy state\xe2\x80\xa6 https://t.co/k8jKNMngGw'",https://twitter.com/PTI_News/status/1602306169863049217,7,65,0.72
2022-12-12,"b'JNU will revert to in-house entrance examinations for PhD admission from next academic session, three years after i\xe2\x80\xa6 https://t.co/z104qX8Zcg'",https://twitter.com/PTI_News/status/1602305750402969601,11,73,0.84
2022-12-12,b'Indian troops resolutely confronted Chinese PLA soldiers along LAC in Tawang Sector in Arunachal Pradesh on Dec 9: Military sources',https://twitter.com/PTI_News/status/1602305582203310081,71,690,7.61
2022-12-12,"b""Tourism Ministry has sought Home Ministry's support to take up with state govts the matter of tourist police deploy\xe2\x80\xa6 https://t.co/6Gu29wvhIZ""",https://twitter.com/PTI_News/status/1602305414762463233,4,56,0.6
2022-12-12,"b'Parliament passes bill to mandate use of non-fossil energy sources such as biomass, ethanol and green hydrogen and\xe2\x80\xa6 https://t.co/DfoJj7GWnC'",https://twitter.com/PTI_News/status/1602305162881925120,24,151,1.75
2022-12-12,"b""Cong expresses 'strong objections' to Finance Minister Sitharaman's comments in Parliament that some people are 'je\xe2\x80\xa6 https://t.co/ej9kM3HgwW""",https://twitter.com/PTI_News/status/1602304995038138374,17,106,1.23
2022-12-12,"b""Black money to the tune of 'Rs 1.25 lakh crore' confiscated by Modi government, says Union Minister Ashwini Vaishnaw""",https://twitter.com/PTI_News/status/1602304576169787392,93,834,9.27
2022-12-12,"b'BJP MP Shivkumar C Udasi appeals to govt to ban cryptocurrency, favours use of blockchain technology to improve ease of living and growth'",https://twitter.com/PTI_News/status/1602304241120735232,10,100,1.1
2022-12-12,"b""Accused in West Bengal's Bogtui killings Lalan Sheikh found dead in CBI custody: Officials""",https://twitter.com/PTI_News/status/1602299878683848711,54,676,7.3
2022-12-12,"b""Prime accused in Bengal's Bogtui village massacre dies in CBI custody: Agency sources""",https://twitter.com/PTI_News/status/1602298368583426048,18,242,2.6
2022-12-12,"b'Delhi court grants seven-day interim bail to former JNU student Umar Khalid, arrested in case related to riots'",https://twitter.com/PTI_News/status/1602278907495215104,16,153,1.69
2022-12-12,b'Industrial production shrinks by 4 pc in October: Govt data',https://twitter.com/PTI_News/status/1602275466756648960,109,918,10.27
2022-12-12,"b'Parliament passes Energy Conservation (Amendment) Bill, mandating use of non-fossil energy sources and carbon credit trading'",https://twitter.com/PTI_News/status/1602274880077975553,31,254,2.85
2022-12-12,"b'Retail inflation declines to 11-month low of 5.88 pc in November, against 6.77 pc in October: Govt data'",https://twitter.com/PTI_News/status/1602274627702558720,65,507,5.72
2022-12-12,"b""Lok Sabha Speaker Om Birla warns members against referring to anyone's caste and religion in Parliament after a Con\xe2\x80\xa6 https://t.co/qXJ8vRaquq""",https://twitter.com/PTI_News/status/1602270769056460800,14,181,1.95
2022-12-12,b'Shiromani Akali Dal chief Sukhbir Singh Badal questioned for nearly three hours by a special investigations team of\xe2\x80\xa6 https://t.co/I41G4CHhEj',https://twitter.com/PTI_News/status/1602270651624001536,7,101,1.08
2022-12-12,"b'Authorities put in place action plan to reduce flights during morning peak hours, efforts to be made to move some f\xe2\x80\xa6 https://t.co/H15wRTkA2E'",https://twitter.com/PTI_News/status/1602270181253779456,9,72,0.81
2022-12-12,b'Four suspects who provided logistical support in carrying out RPG attack at a police station in Tarn Taran detained: Punjab Police',https://twitter.com/PTI_News/status/1602269847412301824,7,99,1.06
2022-12-12,"b""J-K marching into 'golden age' with core values of people-first and ideas and ideals of forefathers: Lt Governor Manoj Sinha""",https://twitter.com/PTI_News/status/1602269344138145793,10,108,1.18
2022-12-12,"b'Cong leader Shashi Tharoor calls for thorough investigation into cyber attack on AIIMS-Delhi servers, urges govt to\xe2\x80\xa6 https://t.co/zdNdkjKLnp'",https://twitter.com/PTI_News/status/1602253236248772608,30,175,2.05
2022-12-12,"b'Over 11,000 faculty positions vacant in central universities, IITs and IIMs across country, according to Ministry of Education statistics'",https://twitter.com/PTI_News/status/1602252984112467969,91,587,6.78
2022-12-12,"b'Former Karnataka minister and senior BJP legislator Suresh Kumar writes to Finance Minister Sitharaman, requests im\xe2\x80\xa6 https://t.co/oYJo8LalKl'",https://twitter.com/PTI_News/status/1602252733280849920,18,196,2.14
2022-12-12,b'Rupee falls 26 paise to close at 82.54 (provisional) against US dollar',https://twitter.com/PTI_News/status/1602246021236785153,14,279,2.93
2022-12-12,"b'Sensex declines 51.10 points to end at 62,130.57; Nifty settles flat at 18,497.15'",https://twitter.com/PTI_News/status/1602245099739525120,9,107,1.16
2022-12-12,"b'Dalmia Bharat to acquire cement assets of Jaypee Group at enterprise value of Rs 5,666 crore: Co statement'",https://twitter.com/PTI_News/status/1602242749696479232,20,254,2.74
2022-12-12,"b'JNU for everyone, nobody can use it to spread hatred against any group: VC Santishree D Pandit on anti-Brahmin slogans on campus'",https://twitter.com/PTI_News/status/1602240987845517312,12,106,1.18
2022-12-12,"b'It appears outsiders were involved in scribbling of anti-Brahmin slogans on JNU campus, inquiry underway: VC Santishree D Pandit to PTI'",https://twitter.com/PTI_News/status/1602240150041661442,18,138,1.56
2022-12-12,"b'Gujarat: BJP MLAs Parshottam Solanki, Bachubhai Khabad, Mukesh Patel, Praful Pansheriya, Bhikhusinh Parmar and Kunv\xe2\x80\xa6 https://t.co/bvBA6J5DwF'",https://twitter.com/PTI_News/status/1602228152566439936,5,91,0.96
2022-12-12,b'Gujarat: BJP MLAs Harsh Sanghavi and Jagdish Vishwakarma take oath as minister of state (Independent charge)',https://twitter.com/PTI_News/status/1602227419670523904,7,158,1.65
2022-12-12,"b'Gujarat: Kuvarji Bavaliya, Mulubhai Bera, Kuber Dindor, Bhanuben Babariya take oath as Cabinet ministers'",https://twitter.com/PTI_News/status/1602226894854062080,3,89,0.92
2022-12-12,"b'Gujarat: BJP MLAs Kanubhai Desai, Rushikesh Patel, Raghavji Patel and Balwantsinh Rajput take oath as Cabinet ministers'",https://twitter.com/PTI_News/status/1602226475771781122,10,200,2.1
2022-12-12,"b""1,179 Bru militants from two outfits surrender in Assam's Hailakandi district, lay down 350 firearms: Police""",https://twitter.com/PTI_News/status/1602221525247365121,16,259,2.75
2022-12-12,b'Bhupendra Patel sworn in Gujarat chief minister; PM Narendra Modi attends ceremony',https://twitter.com/PTI_News/status/1602220854154170370,5,75,0.8
2022-12-12,"b'Opposition parties will come together before 2024; Nitish Kumar, Mamata Banerjee, KCR, all working for it: SP chief Akhilesh Yadav'",https://twitter.com/PTI_News/status/1602217415982559232,42,701,7.43
2022-12-12,b'Bombay High Court grants bail to former Maharashtra home minister Anil Deshmukh in corruption case being probed by CBI.  PTI AVINSK',https://twitter.com/PTI_News/status/1602175888920965120,17,164,1.81
2022-12-12,b'Bombay HC Chief Justice Dipankar Datta administered oath as Supreme Court judge by CJI D Y Chandrachud',https://twitter.com/PTI_News/status/1602171947386740736,38,596,6.34
2022-12-12,b'Rupee falls 35 paise to 82.63 against US dollar in early trade',https://twitter.com/PTI_News/status/1602152819532128256,25,515,5.4
2022-12-12,"b'Sensex falls 495.53 points to 61,686.14 in early trade; Nifty declines 147.15 points to 18,349.45'",https://twitter.com/PTI_News/status/1602152568691757056,8,141,1.49
2022-12-12,"b'Democrat Bass takes charge as LA mayor amid homeless crisis, reports AP'",https://twitter.com/PTI_News/status/1602106933028491264,4,171,1.75
2022-12-12,"b'Scientists say eruption of Hawaii volcano continues to ease, reports AP'",https://twitter.com/PTI_News/status/1602097285239697408,8,315,3.23
2022-12-12,"b'Libyan accused in Lockerbie bombing now in American custody, reports AP'",https://twitter.com/PTI_News/status/1602097045178699776,10,207,2.17
2022-12-12,b'UK trade minister in India to \xe2\x80\x98kickstart\xe2\x80\x99 new round of FTA talks',https://twitter.com/PTI_News/status/1602097034391355392,25,627,6.52
2022-12-11,"b'Two school students dead, 47 injured as bus overturns near Khopoli town in Raigad district of Maharashtra while ret\xe2\x80\xa6 https://t.co/umLYLfDVTF'",https://twitter.com/PTI_News/status/1602007690477068288,15,171,1.86
2022-12-11,b'India Women beat Australia Women in Super Over in second T20I to level five-match series 1-1',https://twitter.com/PTI_News/status/1601986550455504896,31,514,5.45
2022-12-11,b'India captain Rohit Sharma ruled out of first Test against Bangladesh due to thumb injury',https://twitter.com/PTI_News/status/1601942508069474304,12,273,2.85
2022-12-11,"b'US Justice Department says it has Libyan in custody charged in 1988 bombing of Pan Am flight over Lockerbie, Scotland, reports AP'",https://twitter.com/PTI_News/status/1601935712420438016,7,111,1.18
2022-12-11,b'Air travel was luxury before 2014 but now even middle-class families look at it as  affordable option: PM Narendra Modi',https://twitter.com/PTI_News/status/1601935376947773441,431,5577,60.08
2022-12-11,b'Previous governments adopted vote bank approach for decades instead of finding what people needed in terms of publi\xe2\x80\xa6 https://t.co/hJZFxfHWbU',https://twitter.com/PTI_News/status/1601932608467652608,17,277,2.94
2022-12-11,b'New Mopa airport in Goa would be named as Manohar International Airport after late Manohar Parrikar: PM Narendra Modi',https://twitter.com/PTI_News/status/1601931182421467141,39,685,7.24
2022-12-11,b'Chief Justice of Bombay High Court Justice Dipankar Datta elevated as Supreme Court judge. CJI D Y Chandrachud to a\xe2\x80\xa6 https://t.co/bxBrssYKsH',https://twitter.com/PTI_News/status/1601930512213643264,13,166,1.79
2022-12-11,b'Prime Minister Narendra Modi commissions first phase of greenfield international airport at Mopa in North Goa',https://twitter.com/PTI_News/status/1601928329832980480,9,297,3.06
2022-12-11,"b'Ahead of Karnataka polls, Kharge calls meeting of state Congress leaders in Delhi on Monday'",https://twitter.com/PTI_News/status/1601923381280264192,26,258,2.84
2022-12-11,"b'Tibetan spiritual leader Dalai Lama congratulates Sukhwinder Singh Sukhu on being sworn in as Himachal CM. ""India h\xe2\x80\xa6 https://t.co/0Wgdrg63PG'",https://twitter.com/PTI_News/status/1601914489217380354,41,441,4.82
2022-12-11,"b'AYUSH industry grew seven-fold in last 8 years from Rs 20,000 crore to Rs 1.4 lakh crore: PM Modi'",https://twitter.com/PTI_News/status/1601905596973961217,37,441,4.78
2022-12-11,"b'India will have National Ayush Research Consortium. During COVID pandemic, there were 150 specific research studies in AYUSH field: PM Modi'",https://twitter.com/PTI_News/status/1601903498689642497,9,137,1.46
2022-12-11,b'I am happy more than 30 countries accepted Ayurveda as traditional medicine system. We have to spread it to more co\xe2\x80\xa6 https://t.co/9d1Fu0gkVj',https://twitter.com/PTI_News/status/1601902408442920960,32,416,4.48
2022-12-11,b'PM Narendra Modi virtually inaugurates National Institute of Unani Medicine at Ghaziabad and National Institute of\xe2\x80\xa6 https://t.co/XiM0XhaJpA',https://twitter.com/PTI_News/status/1601900646705164288,34,476,5.1
2022-12-11,b'PM Narendra Modi inaugurates All India Institute of Ayurveda in Goa',https://twitter.com/PTI_News/status/1601898214873255936,55,1160,12.15
2022-12-11,"b""Delhi Lieutenant Governor V K Saxena grants sanction to prosecute main accused in 'Sulli Deals' case in which Musli\xe2\x80\xa6 https://t.co/PurHUU1ht2""",https://twitter.com/PTI_News/status/1601890748970201088,54,511,5.65
2022-12-11,b'We won fewer seats in 2020 Bihar assembly polls as BJP was busy ensuring our defeat despite alliance: Nitish at JD(\xe2\x80\xa6 https://t.co/8qBuooztu9',https://twitter.com/PTI_News/status/1601861974828064768,16,229,2.45
2022-12-11,"b'Cong leader Sukhwinder Singh Sukhu sworn in as 15th CM of Himachal Pradesh, Mukesh Agnihotri takes oath as deputy CM'",https://twitter.com/PTI_News/status/1601857360946900992,9,79,0.88
