Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS @CMOGuj @Bhupendrapbjp @g20org @Munmun_Bhat @amitabhk87 @harshvshringla All you ne\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604883037614968832,23,0,0.23
2022-12-19,b'RT @DDIndialive: @MoHUA_India @NITIAayog @Praveen2014IAS G20 highlights on a day when @CMOGuj @Bhupendrapbjp launched Urban20 logo under In\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604883026923642882,25,0,0.25
2022-12-19,"b""RT @DDIndialive: Did you know about a local perspective to G20? On 'India@G20' we ask #KunalKumar JS @MoHUA_India, #DrKRRao Ex Spl Secretar\xe2\x80\xa6""",https://twitter.com/DDNewsLive/status/1604883014516936705,34,0,0.34
2022-12-19,b'EAM @DrSJaishankar meets officer Trainees of Indian Foreign Service 2022. \n\nHe also shared some of his diplomatic e\xe2\x80\xa6 https://t.co/t8rldTdOuR',https://twitter.com/DDNewsLive/status/1604877280018280448,7,74,0.81
2022-12-19,"b""RT @VPSecretariat: Hon'ble Vice President of India &amp; Chairman of Rajya Sabha, Shri Jagdeep Dhankhar chaired a meeting of Committee on Rules\xe2\x80\xa6""",https://twitter.com/DDNewsLive/status/1604876604823416839,48,0,0.48
2022-12-19,"b'Malaysian Prime Minister @anwaribrahim won the confidence vote in Parliament, cementing his leadership after a gene\xe2\x80\xa6 https://t.co/XCCMD1WEsy'",https://twitter.com/DDNewsLive/status/1604876484300091397,4,30,0.34
2022-12-19,b'\xf0\x9f\x92\xa0 Criticize the politics but not the army: EAM S Jaishankar\n\n\xf0\x9f\x92\xa0 Opposition uproar in Rajya Sabha on Tawang issue\n\n\xf0\x9f\x92\xa0\xe2\x80\xa6 https://t.co/mkFPrbqAZR',https://twitter.com/DDNewsLive/status/1604872686877831168,3,11,0.14
2022-12-19,"b""Our Correspondent Rajnesh Tripathi speaks exclusively to Cabinet Minister Giriraj Singh on Opposition's walkout fro\xe2\x80\xa6 https://t.co/qHSq4VOI7U""",https://twitter.com/DDNewsLive/status/1604869742581321728,4,29,0.33
2022-12-19,"b'RT @ddnewsladakh: Under CSR, @pfclindia\nhas provided Critical Care Ambulance and CT Scan Machines for SDH Diskit Nubra. Machines have reach\xe2\x80\xa6'",https://twitter.com/DDNewsLive/status/1604855122411982848,11,0,0.11
2022-12-19,"b'RT @narendramodi: Was a delight to meet you @sundarpichai and discuss innovation, technology and more. It is important the world continues\xe2\x80\xa6'",https://twitter.com/DDNewsLive/status/1604851580905222144,3892,0,38.92
