Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-20,"b'RT @ani_digital: ""Your love and memories keep it alive,"" Pooja Bhatt celebrates 31 years of \'Sadak\'\n\nRead @ANI Story | https://t.co/62YEe7H\xe2\x80\xa6'",https://twitter.com/ANI/status/1605166204574105601,3,0,0.03
2022-12-20,"b'RT @ani_digital: Govt has not enumerated caste-wise population Census since Independence, says MHA\n\nRead @ANI Story | https://t.co/3g91qDLQ\xe2\x80\xa6'",https://twitter.com/ANI/status/1605164377489178625,8,0,0.08
2022-12-20,"b'Looking at the sentiments of the people of Punjab, he should avoid joining the Yatra: Congress leader &amp; former Punj\xe2\x80\xa6 https://t.co/b4tAiLqNKL'",https://twitter.com/ANI/status/1605164312351641601,12,118,1.3
2022-12-20,"b'Union Home Minister Amit Shah will reply tomorrow on the discussion in Lok Sabha under rule 193 on the ""Problem of\xe2\x80\xa6 https://t.co/JkYZRbMvsh'",https://twitter.com/ANI/status/1605163205202182144,28,203,2.31
2022-12-20,b'#WATCH via ANI Multimedia | EAM Jaishankar discusses \xe2\x80\x9cIndia\xe2\x80\x99s digital transformation\xe2\x80\x9d with Google CEO Sundar Pichai\n\nhttps://t.co/RyWZoevPBm',https://twitter.com/ANI/status/1605160306467999744,10,46,0.56
2022-12-20,"b'#WATCH via ANI Multimedia | \xe2\x80\x9cWe don\xe2\x80\x99t back away from threats\xe2\x80\x9d Once again, India slams Pakistan over nuclear threat\xe2\x80\xa6 https://t.co/cwIL4iCL9w'",https://twitter.com/ANI/status/1605160089241153536,3,45,0.48
2022-12-20,"b'""As we prepare to mark 2023 as the International Year of Millets, attended a sumptuous lunch in Parliament where mi\xe2\x80\xa6 https://t.co/sJ84XPB9je'",https://twitter.com/ANI/status/1605158835231985664,13,132,1.45
2022-12-20,"b""RT @ani_digital: Fifth Scorpene submarine 'Vagir' delivered to Indian Navy\n\nRead @ANI Story | https://t.co/N1ClLQeGST\n#Vagir #FifthScorpene\xe2\x80\xa6""",https://twitter.com/ANI/status/1605158576364072960,18,0,0.18
2022-12-20,"b'Had the police investigated, this incident could have been averted. An inquiry has been ordered. We are inquiring a\xe2\x80\xa6 https://t.co/Bt9DeQtBp3'",https://twitter.com/ANI/status/1605158382511325186,13,105,1.18
2022-12-20,"b""RT @ani_digital: Government approved 'National Policy and Action Plan to address LWE' in 2015 led to significant downfall in Maoists activi\xe2\x80\xa6""",https://twitter.com/ANI/status/1605158145252536331,7,0,0.07
2022-12-20,"b'Bombay High Court grants bail to Sanjeev Palande, personal secretary of NCP leader and Maharashtra former home mini\xe2\x80\xa6 https://t.co/N4iTEYW1Dm'",https://twitter.com/ANI/status/1605157816297459712,12,87,0.99
2022-12-20,"b""Shraddha murder case | Investigations so far have revealed that there wasn't any political or outside pressure in t\xe2\x80\xa6 https://t.co/5P8yYELOYK""",https://twitter.com/ANI/status/1605157743559512064,38,344,3.82
2022-12-20,b'IAF chief Air Chief Marshal VR Chaudhari gave a talk at the College of Defence Management. He highlighted the signi\xe2\x80\xa6 https://t.co/mPwoByp2fy',https://twitter.com/ANI/status/1605157045015310336,8,120,1.28
2022-12-20,"b""There isn't any opposition from the state government to interfaith marriages. Some laws have been made on Love Jiha\xe2\x80\xa6 https://t.co/QzJ0WPDAAp""",https://twitter.com/ANI/status/1605156490192355328,18,145,1.63
2022-12-20,"b'RT @ani_digital: PM Modi, fellow MPs enjoy millet lunch in Parliament\n\nRead @ANI Story | https://t.co/CvQ07CUeDW\n#PMModi #MilletLunch #Parl\xe2\x80\xa6'",https://twitter.com/ANI/status/1605153460797652992,14,0,0.14
2022-12-20,b'RT @ani_digital: NIA investigating 11 cases of gangster-terror nexus: Union Home Ministry to Lok Sabha\n\nRead @ANI Story | https://t.co/akEh\xe2\x80\xa6',https://twitter.com/ANI/status/1605147985058615297,11,0,0.11
2022-12-20,"b'#WATCH | Why do Congress leaders feel Gandhi family will be happy if they insult Indian Army, those fought for free\xe2\x80\xa6 https://t.co/RiKuxdwCwi'",https://twitter.com/ANI/status/1605146823357714432,87,320,4.07
2022-12-20,"b'Data on religion based atrocities is not centrally maintained. However,MHA has issued advisories to States/UTs from\xe2\x80\xa6 https://t.co/gAOnAzQbbw'",https://twitter.com/ANI/status/1605145710646939648,6,57,0.63
2022-12-20,b'The Government has increased the recruitment to IPS (Direct Recruitment) from 150 to 200 from Civil Services Examin\xe2\x80\xa6 https://t.co/HSQg4hOTu1',https://twitter.com/ANI/status/1605145652215701510,7,106,1.13
2022-12-20,b'The Government has increased the recruitment to IPS (Direct Recruitment) from 150 to 200 from Civil Services Examin\xe2\x80\xa6 https://t.co/LOidikz0lx',https://twitter.com/ANI/status/1605145650089275393,43,596,6.39
2022-12-20,b'RT @ani_digital: Rs 200 cr money laundering case: Jacqueline Fernandez seeks permission to travel\n\nRead @ANI Story | https://t.co/PizFOl3y6\xe2\x80\xa6',https://twitter.com/ANI/status/1605144261607174144,6,0,0.06
2022-12-20,"b""If CM is like this then you can imagine what will be the condition of the state. We find 'Don't drink and drive' wr\xe2\x80\xa6 https://t.co/kQl5OAPA25""",https://twitter.com/ANI/status/1605140775871733760,108,711,8.19
2022-12-20,"b""RT @ani_digital: India is world's 3rd largest ecosystem for startups with youth playing key role: Smriti Irani\n\nRead @ANI Story | https://t\xe2\x80\xa6""",https://twitter.com/ANI/status/1605140251827392512,13,0,0.13
2022-12-20,b'#WATCH | CM of our state (Punjab) used to sit in the House a few months ago. The person who used to come to the Par\xe2\x80\xa6 https://t.co/gO0pHXLC7G',https://twitter.com/ANI/status/1605140149842518016,1245,5783,70.28
2022-12-20,"b'During this year, 144 IPS officers have applied for\ncentral deputation. 95 IPS officers at various levels have been\xe2\x80\xa6 https://t.co/cOUGXdr6e7'",https://twitter.com/ANI/status/1605138943410049024,6,79,0.85
2022-12-20,"b'The vacancies in IPS are caused due to factors such as retirement, resignation, death, removal of service etc. As o\xe2\x80\xa6 https://t.co/6g9GmapTpx'",https://twitter.com/ANI/status/1605138027797712896,20,190,2.1
2022-12-20,"b'""The terrorist gang was highly influenced by the ideology of brutality \'Gustaki Nabi Ki Ek hi Saja sar Tan se Juda\'\xe2\x80\xa6 https://t.co/gB6Q9mXqEw'",https://twitter.com/ANI/status/1605136568015982592,72,371,4.43
2022-12-20,"b'Umesh Kolhe murder case: ""The act committed by accused is not just a Simpliciter murder but a terror act of well-pl\xe2\x80\xa6 https://t.co/SXH2ZDwNBt'",https://twitter.com/ANI/status/1605136565440692226,285,1025,13.1
2022-12-20,"b""INSACOG data shows that almost all sub-variants of Omicron found everywhere in the world are found in India;there'r\xe2\x80\xa6 https://t.co/dEV4hgqizO""",https://twitter.com/ANI/status/1605135761988517889,11,63,0.74
2022-12-20,"b""Delhi | We're hearing that there's widespread covid infection in China. As far as India is concerned, India is exte\xe2\x80\xa6 https://t.co/RtUK8rTE7G""",https://twitter.com/ANI/status/1605135755638345728,39,191,2.3
2022-12-20,"b'RT @ani_digital: Duckett, Stokes help England blank Pakistan 3-0; hosts suffer first whitewash at home \n\nRead @ANI Story | https://t.co/i20\xe2\x80\xa6'",https://twitter.com/ANI/status/1605131013008416768,6,0,0.06
2022-12-20,b'Karnataka | Very unfortunate.BJP behaving irresponsibly.Private membership bill is right of every member.But the wo\xe2\x80\xa6 https://t.co/wjQT9DVAx1',https://twitter.com/ANI/status/1605130178081890304,10,77,0.87
2022-12-20,b'Bengaluru |Prime accused earlier used to work for the landlord of the house (where the murder took place). After he\xe2\x80\xa6 https://t.co/f9r13twb40',https://twitter.com/ANI/status/1605128952636669953,8,68,0.76
2022-12-20,"b""RT @ani_digital: India supports effective termination of Iran's nuclear policy\n\nRead @ANI Story | https://t.co/lQatqjpxuH\n#UNSC #India #Ira\xe2\x80\xa6""",https://twitter.com/ANI/status/1605128801133813763,7,0,0.07
2022-12-20,"b'These submarines are being constructed at Mazagon Dock Shipbuilders Ltd Mumbai, under collaboration with M/s Naval\xe2\x80\xa6 https://t.co/nQL6vvsIY4'",https://twitter.com/ANI/status/1605128330990080000,12,90,1.02
2022-12-20,"b'The fifth submarine of the Project \xe2\x80\x93 75, Kalvari Class submarines, Yard 11879 delivered to Indian Navy today. Proje\xe2\x80\xa6 https://t.co/4uO2VGZYf5'",https://twitter.com/ANI/status/1605128327856918529,52,361,4.13
2022-12-20,b'No cyber attack or data hacking incident has been observed in the Data Centre or its Disaster Recovery Sites of the\xe2\x80\xa6 https://t.co/EAfm3ipnqr',https://twitter.com/ANI/status/1605127340282875905,11,95,1.06
2022-12-20,"b""RT @ani_digital: Indian forces acquiring 'Pralay' ballistic missile for striking targets at 150-500 Km\n\nRead @ANI Story | https://t.co/jApj\xe2\x80\xa6""",https://twitter.com/ANI/status/1605125193201946625,75,0,0.75
2022-12-20,"b'RT @ani_digital: No alternative to two-state solution between Israelis, Palestinians: India\n\nRead @ANI Story | https://t.co/9HeStvw75R\n#UNS\xe2\x80\xa6'",https://twitter.com/ANI/status/1605125167289466880,9,0,0.09
2022-12-20,"b'Ghagwal, J&amp;K | ITBP 47th Corps gives special training to local youths to prepare them for recruitment\n\nAlmost 60 yo\xe2\x80\xa6 https://t.co/QwNPgWooeR'",https://twitter.com/ANI/status/1605124997361848320,8,86,0.94
2022-12-20,b'#WATCH | Punjab: Protesting farmers came face-to-face with police officials as they continue to protest outside a l\xe2\x80\xa6 https://t.co/FO393dgNri',https://twitter.com/ANI/status/1605123823480627200,211,990,12.01
2022-12-20,"b'RT @ani_digital: Indian society is ""not ready"" to accept same-sex marriage: Sushil Modi\n\nRead @ANI Story | https://t.co/5B6rj7k8uh\n#SushilM\xe2\x80\xa6'",https://twitter.com/ANI/status/1605121733261815808,8,0,0.08
2022-12-20,b'#WATCH | Today Sukesh Chandrashekhar alleged that he gave Rs 60 crores to AAP. A high-powered committee took his st\xe2\x80\xa6 https://t.co/tcapDfEg3l',https://twitter.com/ANI/status/1605121365572345857,91,474,5.65
2022-12-20,"b'RT @ani_digital: Rohit Sharma, Navdeep Saini ruled out of second Test against Bangladesh\n\nRead @ANI Story | https://t.co/6X2Lk6Nx0o\n#INDvsB\xe2\x80\xa6'",https://twitter.com/ANI/status/1605118585348554754,9,0,0.09
2022-12-20,b'We want a discussion on Karnataka-Maharashtra border issue in State Assembly. We want to know what Maharashtra CM s\xe2\x80\xa6 https://t.co/KZ2W3nxKao',https://twitter.com/ANI/status/1605118461243293696,7,89,0.96
2022-12-20,"b""We're issuing advisory to Principal Secretaries of Education dept of all states on sensitizing teachers against cor\xe2\x80\xa6 https://t.co/cvFixvBv8g""",https://twitter.com/ANI/status/1605117287383830530,3,41,0.44
2022-12-20,"b""It's a heinous offence&amp;shows that there's lack of sensitization among teachers.Such teachers are a threat to studen\xe2\x80\xa6 https://t.co/bZvLWWrf46""",https://twitter.com/ANI/status/1605117281218203648,9,113,1.22
2022-12-20,"b'RT @ani_digital: Parliament Winter Session likely to conclude on December 23, ahead of schedule\n\nRead @ANI Story | https://t.co/ZZCJkqfkYA\xe2\x80\xa6'",https://twitter.com/ANI/status/1605116216430841856,4,0,0.04
2022-12-20,"b'#UPDATE | The court has allowed the ED to take possession of 26 cars attached from actress Leena Maria Paul, in con\xe2\x80\xa6 https://t.co/SJDt9KNEem'",https://twitter.com/ANI/status/1605115637063249920,11,64,0.75
2022-12-20,"b""#WATCH | Jailed conman Sukesh Chandrashekhar leaves Delhi's Patiala House Court. He earlier arrived in the court in\xe2\x80\xa6 https://t.co/vgUSQNoYh5""",https://twitter.com/ANI/status/1605114654614687744,30,468,4.98
2022-12-20,"b""Chhapra hooch tragedy | National Human Rights Commission (NHRC) team arrive in Bihar's Patna https://t.co/EkQUiDi7i5""",https://twitter.com/ANI/status/1605112985671696384,17,184,2.01
2022-12-20,"b""India's updated squad for 2nd Test against Bangladesh: KL Rahul (C), S Gill, C Pujara (VC), Virat Kohli, Shreyas Iy\xe2\x80\xa6 https://t.co/Na3kBWjiRX""",https://twitter.com/ANI/status/1605110767887429634,3,98,1.01
2022-12-20,b'Rohit Sharma will not be available for the second Test against Bangladesh due to his left thumb injury. Navdeep Sai\xe2\x80\xa6 https://t.co/yu4ddQV7WL',https://twitter.com/ANI/status/1605110765152653312,23,399,4.22
2022-12-20,b'The language used by Congress President Mallikarjun Kharge is condemnable and the words used by him reflect his min\xe2\x80\xa6 https://t.co/6OdynRUmko',https://twitter.com/ANI/status/1605110074912841728,163,1008,11.71
2022-12-20,b'#UPDATE | Actor Jacqueline Fernandes moves an application seeking permission to travel to Bahrain from December 23.\xe2\x80\xa6 https://t.co/iLHawwQQoz',https://twitter.com/ANI/status/1605108552992927744,8,98,1.06
2022-12-20,b'National Commission for Women has taken cognizance of the misogynistic remark made by Congress leader Ajay Rai agai\xe2\x80\xa6 https://t.co/fBhzLxOaE1',https://twitter.com/ANI/status/1605108073873346560,38,154,1.92
2022-12-20,b'RT @ani_digital: China Covid outbreak: US concerned over new mutation\n\nRead @ANI Story | https://t.co/DsdJKku605\n#US #COVID #China https://\xe2\x80\xa6',https://twitter.com/ANI/status/1605107051939524609,20,0,0.2
2022-12-20,"b'J&amp;K | Wife of late Puran Krishan Bhat says, ""Justice received"" after the terrorist involved in killing of her husba\xe2\x80\xa6 https://t.co/ZE2jd8udx3'",https://twitter.com/ANI/status/1605106289033416705,74,672,7.46
2022-12-20,"b'CEO Google and Alphabet, Sundar Pichai meets EAM Dr S Jaishankar in Delhi. \n\n""Discussed India\xe2\x80\x99s digital transformat\xe2\x80\xa6 https://t.co/bBomzUKkJ2'",https://twitter.com/ANI/status/1605105926423613440,61,898,9.59
2022-12-20,"b'In the just concluded Business Advisory Council (BAC) meeting of Lok Sabha, it was unanimously decided to adjourn t\xe2\x80\xa6 https://t.co/SuggR4s1ly'",https://twitter.com/ANI/status/1605105045653311488,12,132,1.44
2022-12-20,b'RT @ani_digital: Christmas 2022: Ditch the usual plum cake! Hop onto these healthy yet yummy desserts \n\nRead @ANI Story | https://t.co/Yjuc\xe2\x80\xa6',https://twitter.com/ANI/status/1605104977474506752,4,0,0.04
2022-12-20,b'RT @ani_digital: World Bank cuts 2022 China growth forecast to 2.7 pc from 4.3 pc predicted in June\n\nRead @ANI Story | https://t.co/QclC1gR\xe2\x80\xa6',https://twitter.com/ANI/status/1605102078686134272,36,0,0.36
2022-12-20,b'RT @ani_digital: FIR registered against 43 guards in Allahabad University violence case\n\nRead @ANI Story | https://t.co/sh262jyqaV\n#Allahab\xe2\x80\xa6',https://twitter.com/ANI/status/1605102029340151808,9,0,0.09
2022-12-20,"b""Case registered &amp; we're making all efforts to trace them. 4 people are involved in the incident. The girl had elope\xe2\x80\xa6 https://t.co/biJbZBuqkY""",https://twitter.com/ANI/status/1605100071699087365,66,427,4.93
2022-12-20,b'#WATCH | Telangana: An 18-year-old girl was kidnapped in front of her father when they were returning to their hous\xe2\x80\xa6 https://t.co/5eQ8z45B7y',https://twitter.com/ANI/status/1605100067542573058,837,1865,27.02
2022-12-20,b'Delhi | Millet lunch - food items made of millet - prepared for lunch at the Parliament today. https://t.co/005rb21rFz',https://twitter.com/ANI/status/1605098516791324673,24,151,1.75
2022-12-20,"b""Today's millet lunch menu |Food items made of millet included in today's menu for lunch at Parliament\n\nEarlier toda\xe2\x80\xa6 https://t.co/EUgPfaSmzA""",https://twitter.com/ANI/status/1605097359230500864,64,373,4.37
2022-12-20,b'#WATCH | Actor Jacqueline Fernandez arrives at Patiala House Court in Delhi to appear in connection with the Rs 200\xe2\x80\xa6 https://t.co/OKbM9Xj8BP',https://twitter.com/ANI/status/1605096849634836480,35,345,3.8
2022-12-20,"b'Judiciary, EC, ED, CBI &amp; IT are in fear. Until now they were under pressure but now they are scared of what would h\xe2\x80\xa6 https://t.co/dV6vRIevJQ'",https://twitter.com/ANI/status/1605095291572879360,20,124,1.44
2022-12-20,"b""RT @ani_digital: Varun Dhawan to start filming for Indian installment of 'Citadel' in Jan 2023\n\nRead @ANI Story | https://t.co/T4mIWaI5RC\n#\xe2\x80\xa6""",https://twitter.com/ANI/status/1605095088278753282,14,0,0.14
2022-12-20,b'Society is not ready to accept it. It should be first discussed in Parliament and among the people. Another thing I\xe2\x80\xa6 https://t.co/K4LCJyOnLL',https://twitter.com/ANI/status/1605094887350624256,46,420,4.66
2022-12-20,"b""Same-sex marriage will not be appropriate for India's culture &amp; tradition. But some leftist &amp; liberal activists wen\xe2\x80\xa6 https://t.co/dCISipwuUg""",https://twitter.com/ANI/status/1605094884272091136,135,1392,15.27
2022-12-20,b'RT @ANI_MP_CG_RJ: Madhya Pradesh Congress issued a three-line whip to all its MLAs asking them to be present in the State Assembly from Dec\xe2\x80\xa6',https://twitter.com/ANI/status/1605090137389469696,9,0,0.09
2022-12-20,"b""Joint opposition staged walkout from the Rajya Sabha over 'misuse of National Human Rights Commission in Bihar hooch tragedy'.""",https://twitter.com/ANI/status/1605089216345821190,15,231,2.46
2022-12-20,"b""If I repeat what I said outside, it'll get difficult for them. 'Maafi maangne waale log' are asking people who foug\xe2\x80\xa6 https://t.co/lh2mNrtmoD""",https://twitter.com/ANI/status/1605088298850201601,95,415,5.1
